label,structural_1_hop_neighbor_count,structural_2_hop_neighbor_count,structural_3_hop_neighbor_count,structural_4_hop_neighbor_count,structural_5_hop_neighbor_count,structural_6_hop_neighbor_count,structural_7_hop_neighbor_count,structural_8_hop_neighbor_count,structural_avg_depth,structural_dst_user_count,structural_max_depth,structural_reply_count,structural_reply_users_count,structural_retweet_count,structural_retweet_reply_percent,structural_retweet_users_count,structural_root_to_all_depth_max,structural_root_to_all_depth_sum,structural_src_dst_user_percent,structural_src_user_count,structural_trace_count,tweet_id
true,106.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1764705882352942,628.0,3.0,21.0,21.0,607.0,0.9665605095541401,607.0,3.0,740.0,0.055639097744360905,37.0,627.0,553587303172833280
false,38.0,20.0,4.0,3.0,1.0,0.0,0.0,0.0,1.9380530973451326,112.0,6.0,4.0,4.0,108.0,0.9642857142857143,108.0,6.0,219.0,0.2112676056338028,30.0,116.0,633823543541768192
true,22.0,8.0,5.0,0.0,0.0,0.0,0.0,0.0,1.4444444444444444,116.0,4.0,12.0,11.0,105.0,0.8974358974358975,105.0,4.0,169.0,0.17142857142857143,24.0,118.0,544381485591982083
non-rumor,65.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1187648456057007,843.0,4.0,72.0,69.0,774.0,0.9148936170212766,774.0,4.0,942.0,0.06333333333333334,57.0,863.0,766323684076322816
non-rumor,305.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.680089485458613,446.0,2.0,5.0,5.0,443.0,0.9888392857142857,441.0,2.0,751.0,0.008888888888888889,4.0,447.0,691608761128067072
true,15.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0879120879120878,272.0,4.0,22.0,22.0,250.0,0.9191176470588235,250.0,4.0,297.0,0.05555555555555555,16.0,271.0,614638036593299456
true,321.0,141.0,40.0,7.0,3.0,0.0,0.0,0.0,1.5616740088105727,1361.0,6.0,23.0,22.0,1340.0,0.983125458547322,1339.0,6.0,2127.0,0.16194581280788178,263.0,1363.0,553587672137334785
true,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.073482428115016,312.0,3.0,15.0,15.0,297.0,0.9519230769230769,297.0,3.0,336.0,0.05740181268882175,19.0,311.0,552811386259386370
false,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0294117647058822,101.0,2.0,19.0,14.0,88.0,0.822429906542056,88.0,2.0,105.0,0.09009009009009009,10.0,118.0,672828403016429568
false,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0061349693251533,162.0,2.0,11.0,11.0,151.0,0.9320987654320988,151.0,2.0,164.0,0.01818181818181818,3.0,161.0,604642913188872192
non-rumor,118.0,12.0,4.0,1.0,0.0,0.0,0.0,0.0,1.2353823088455773,667.0,5.0,81.0,69.0,601.0,0.8812316715542522,599.0,5.0,824.0,0.10828877005347594,81.0,699.0,765359928361922560
false,31.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1902985074626866,267.0,4.0,23.0,23.0,244.0,0.9138576779026217,244.0,4.0,319.0,0.09797297297297297,29.0,267.0,626739062792032256
false,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0070422535211268,141.0,2.0,49.0,49.0,92.0,0.6524822695035462,92.0,2.0,143.0,0.020833333333333332,3.0,142.0,663722803489808384
non-rumor,188.0,33.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5296523517382412,488.0,4.0,48.0,45.0,446.0,0.902834008097166,443.0,4.0,748.0,0.07575757575757576,40.0,493.0,691719802499432448
false,39.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2333333333333334,179.0,3.0,4.0,4.0,175.0,0.9776536312849162,175.0,3.0,222.0,0.12254901960784313,25.0,179.0,661120256732041216
false,181.0,50.0,16.0,1.0,1.0,1.0,0.0,0.0,1.2365517241379311,1453.0,7.0,64.0,59.0,1398.0,0.9562243502051984,1394.0,7.0,1793.0,0.09413965087281795,151.0,1473.0,634404792241143809
true,133.0,76.0,14.0,5.0,3.0,0.0,0.0,0.0,2.014044943820225,355.0,6.0,8.0,8.0,347.0,0.9774647887323944,347.0,6.0,717.0,0.19683257918552036,87.0,355.0,524923676484177920
false,87.0,62.0,3.0,0.0,0.0,0.0,0.0,0.0,1.4888392857142858,448.0,4.0,117.0,109.0,349.0,0.7489270386266095,339.0,4.0,667.0,0.0967741935483871,48.0,480.0,665364878287224834
false,409.0,67.0,31.0,10.0,3.0,1.0,0.0,0.0,1.7396386822529224,950.0,7.0,81.0,75.0,877.0,0.9154488517745303,876.0,7.0,1637.0,0.15705412599822538,177.0,981.0,642027433693171712
false,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1943127962085307,210.0,3.0,3.0,3.0,208.0,0.985781990521327,207.0,3.0,252.0,0.13934426229508196,34.0,210.0,626901072209121282
non-rumor,61.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1072664359861593,577.0,3.0,67.0,66.0,512.0,0.8842832469775475,511.0,3.0,640.0,0.03511705685618729,21.0,581.0,692735698349199360
true,107.0,48.0,17.0,3.0,0.0,0.0,0.0,0.0,1.7123655913978495,371.0,5.0,21.0,20.0,351.0,0.9435483870967742,351.0,5.0,637.0,0.17555555555555555,79.0,374.0,544277117039837184
false,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0140845070422535,141.0,2.0,55.0,55.0,86.0,0.6099290780141844,86.0,2.0,144.0,0.027586206896551724,4.0,141.0,663904307113275392
true,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0186335403726707,160.0,2.0,8.0,8.0,152.0,0.95,152.0,2.0,164.0,0.030303030303030304,5.0,159.0,544358533819420672
non-rumor,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1050847457627118,294.0,3.0,51.0,46.0,249.0,0.83,249.0,3.0,326.0,0.06070287539936102,19.0,302.0,693528374996652032
unverified,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.144927536231884,137.0,2.0,48.0,40.0,97.0,0.6689655172413793,97.0,2.0,158.0,0.12179487179487179,19.0,152.0,724703995147751424
unverified,160.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.6872586872586872,258.0,4.0,17.0,16.0,242.0,0.9343629343629344,242.0,4.0,437.0,0.058394160583941604,16.0,261.0,759460236042305536
true,63.0,8.0,18.0,11.0,2.0,4.0,1.0,0.0,2.347826086956522,160.0,8.0,4.0,4.0,156.0,0.975,156.0,8.0,378.0,0.16666666666666666,32.0,159.0,524965775036387329
false,19.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056555269922879,388.0,3.0,16.0,16.0,372.0,0.9587628865979382,372.0,3.0,411.0,0.05134474327628362,21.0,387.0,673346166822694914
true,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0633802816901408,141.0,3.0,8.0,8.0,133.0,0.9432624113475178,133.0,3.0,151.0,0.06622516556291391,10.0,140.0,525025463648137216
unverified,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0268456375838926,148.0,2.0,3.0,3.0,145.0,0.9797297297297297,145.0,2.0,153.0,0.03896103896103896,6.0,147.0,723521076446142465
false,188.0,41.0,10.0,4.0,0.0,0.0,0.0,0.0,1.618860510805501,510.0,5.0,44.0,39.0,472.0,0.9147286821705426,471.0,5.0,824.0,0.17609046849757673,109.0,524.0,672488384695279616
false,491.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5399792315680165,962.0,3.0,92.0,76.0,889.0,0.9062181447502549,887.0,3.0,1483.0,0.0437375745526839,44.0,993.0,642145732435292160
unverified,136.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.354922279792746,385.0,3.0,19.0,19.0,367.0,0.9507772020725389,367.0,3.0,523.0,0.09836065573770492,42.0,387.0,757748522481491968
unverified,38.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1563636363636363,274.0,3.0,7.0,7.0,267.0,0.9744525547445255,267.0,3.0,318.0,0.08970099667774087,27.0,273.0,716439952922312704
true,35.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2067510548523206,236.0,4.0,34.0,34.0,203.0,0.8565400843881856,202.0,4.0,286.0,0.11278195488721804,30.0,236.0,614604580601597953
false,178.0,38.0,21.0,5.0,1.0,0.0,0.0,0.0,1.6338289962825279,538.0,6.0,101.0,86.0,456.0,0.8186714542190305,453.0,6.0,879.0,0.12520325203252033,77.0,569.0,643225207705075716
false,54.0,17.0,5.0,5.0,3.0,1.0,0.0,0.0,1.3206278026905829,445.0,7.0,11.0,10.0,437.0,0.9754464285714286,435.0,7.0,589.0,0.10642570281124498,53.0,450.0,654351281260113920
non-rumor,12.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0534591194968554,317.0,3.0,67.0,67.0,250.0,0.7886435331230284,250.0,3.0,335.0,0.0364741641337386,12.0,319.0,692540218310803456
false,33.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2375,159.0,3.0,4.0,4.0,155.0,0.9748427672955975,155.0,3.0,198.0,0.12637362637362637,23.0,158.0,661102820976930816
non-rumor,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1830985915492958,354.0,2.0,20.0,19.0,336.0,0.9438202247191011,335.0,2.0,420.0,0.04065040650406504,15.0,357.0,693061713042771968
true,49.0,27.0,8.0,3.0,3.0,1.0,0.0,0.0,1.6334661354581674,250.0,7.0,18.0,18.0,232.0,0.928,232.0,7.0,410.0,0.17491749174917492,53.0,249.0,544518335019229184
true,46.0,137.0,18.0,1.0,0.0,0.0,0.0,0.0,2.0161725067385445,370.0,5.0,21.0,21.0,350.0,0.9433962264150944,350.0,5.0,748.0,0.07960199004975124,32.0,371.0,614624331717545984
true,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0599455040871935,366.0,2.0,56.0,54.0,314.0,0.8486486486486486,312.0,2.0,389.0,0.05912596401028278,23.0,373.0,615840865815298048
false,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1978021978021978,90.0,3.0,0.0,0.0,90.0,1.0,90.0,3.0,109.0,0.10891089108910891,11.0,89.0,645356735545364480
non-rumor,50.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1385767790262171,533.0,4.0,31.0,31.0,502.0,0.9418386491557224,502.0,4.0,608.0,0.07625649913344887,44.0,532.0,693651239486263296
true,120.0,49.0,35.0,2.0,0.0,0.0,0.0,0.0,1.4782608695652173,689.0,5.0,20.0,18.0,671.0,0.9710564399421129,671.0,5.0,1020.0,0.08620689655172414,65.0,700.0,544274934835707905
false,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0319148936170213,187.0,2.0,69.0,67.0,120.0,0.6349206349206349,120.0,2.0,194.0,0.041025641025641026,8.0,190.0,655080266784968705
unverified,76.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.263157894736842,322.0,3.0,13.0,13.0,311.0,0.9598765432098766,310.0,3.0,408.0,0.11538461538461539,42.0,323.0,743058135300988932
false,39.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3407407407407408,134.0,3.0,4.0,4.0,130.0,0.9701492537313433,130.0,3.0,181.0,0.07586206896551724,11.0,134.0,658462819667615744
true,1378.0,183.0,40.0,10.0,4.0,1.0,0.0,0.0,1.7896029471960704,2442.0,7.0,54.0,52.0,2393.0,0.9779321618308132,2390.0,7.0,4372.0,0.09084139985107967,244.0,2446.0,614617234942656512
unverified,45.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.135135135135135,369.0,3.0,9.0,9.0,361.0,0.9756756756756757,361.0,3.0,420.0,0.09558823529411764,39.0,370.0,778949749156245504
unverified,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.100418410041841,272.0,2.0,240.0,230.0,42.0,0.14893617021276595,42.0,2.0,263.0,0.12540192926045016,39.0,347.0,715253497462145024
true,40.0,18.0,17.0,5.0,30.0,7.0,0.0,0.0,2.698492462311558,198.0,7.0,8.0,8.0,190.0,0.9595959595959596,190.0,7.0,537.0,0.16455696202531644,39.0,199.0,544271362022338560
non-rumor,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0185758513931888,322.0,3.0,18.0,18.0,304.0,0.9440993788819876,304.0,3.0,329.0,0.02127659574468085,7.0,321.0,693321561542127616
non-rumor,25.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0841423948220066,308.0,3.0,10.0,9.0,301.0,0.9678456591639871,300.0,3.0,335.0,0.0581039755351682,19.0,311.0,692082592380751874
true,16.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1544117647058822,135.0,3.0,15.0,14.0,121.0,0.8897058823529411,121.0,3.0,157.0,0.08163265306122448,12.0,136.0,552793679082311680
non-rumor,40.0,9.0,8.0,3.0,0.0,0.0,0.0,0.0,1.188259109311741,493.0,5.0,4.0,4.0,489.0,0.9918864097363083,489.0,5.0,587.0,0.09208103130755065,50.0,492.0,693129259334909952
unverified,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1272727272727272,109.0,3.0,4.0,4.0,105.0,0.963302752293578,105.0,3.0,124.0,0.08403361344537816,10.0,109.0,648993731169939456
non-rumor,228.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,1.3420765027322403,916.0,4.0,21.0,19.0,898.0,0.9771490750816104,897.0,4.0,1228.0,0.05761316872427984,56.0,926.0,693893182338289664
non-rumor,159.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.4818941504178273,358.0,4.0,18.0,18.0,342.0,0.95,341.0,4.0,532.0,0.06770833333333333,26.0,359.0,676955015265837056
unverified,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5611510791366907,138.0,2.0,31.0,30.0,110.0,0.7801418439716312,108.0,2.0,217.0,0.03496503496503497,5.0,140.0,651786568592658433
true,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4126984126984128,125.0,3.0,12.0,12.0,113.0,0.904,113.0,3.0,178.0,0.13793103448275862,20.0,124.0,544319274072817664
unverified,19.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0,1.472,124.0,5.0,12.0,11.0,113.0,0.904,113.0,5.0,184.0,0.1506849315068493,22.0,127.0,640182854928961536
unverified,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0568181818181819,263.0,2.0,19.0,19.0,244.0,0.9277566539923955,244.0,2.0,279.0,0.02952029520295203,8.0,263.0,727588444000526336
true,16.0,1.0,5.0,4.0,1.0,0.0,0.0,0.0,1.2774869109947644,190.0,6.0,25.0,23.0,168.0,0.8704663212435233,168.0,6.0,244.0,0.107981220657277,23.0,195.0,628681462976528384
unverified,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0185185185185186,107.0,2.0,1.0,1.0,106.0,0.9906542056074766,106.0,2.0,110.0,0.036036036036036036,4.0,106.0,724044187113512960
true,108.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5522388059701493,200.0,3.0,44.0,44.0,156.0,0.78,156.0,3.0,312.0,0.033816425120772944,7.0,199.0,650037735579910145
true,82.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,1.4746543778801844,216.0,4.0,4.0,4.0,212.0,0.9814814814814815,212.0,4.0,320.0,0.1037344398340249,25.0,215.0,544289941996326912
true,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.071969696969697,264.0,2.0,73.0,70.0,198.0,0.7306273062730627,197.0,2.0,283.0,0.06713780918727916,19.0,278.0,649974380416618496
non-rumor,32.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,1.129746835443038,315.0,3.0,7.0,7.0,308.0,0.9777777777777777,308.0,3.0,357.0,0.07624633431085044,26.0,314.0,688428083540553728
unverified,84.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0,1.3670411985018727,267.0,4.0,15.0,11.0,256.0,0.9446494464944649,256.0,4.0,365.0,0.11295681063122924,34.0,277.0,701975210044497921
non-rumor,136.0,33.0,21.0,3.0,0.0,0.0,0.0,0.0,1.8288288288288288,332.0,5.0,2.0,2.0,331.0,0.993993993993994,330.0,5.0,609.0,0.11936339522546419,45.0,336.0,692826642583019521
false,194.0,50.0,9.0,4.0,1.0,1.0,0.0,0.0,1.1572270049841413,2206.0,7.0,63.0,57.0,2154.0,0.9715832205683356,2149.0,7.0,2554.0,0.07891440501043841,189.0,2223.0,654343805081157633
unverified,209.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2524557956777995,1017.0,4.0,87.0,81.0,939.0,0.9152046783625731,937.0,4.0,1275.0,0.11333914559721012,130.0,1034.0,742055437932040193
true,48.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1205936920222634,538.0,3.0,31.0,31.0,510.0,0.9426987060998152,507.0,3.0,604.0,0.07401032702237521,43.0,541.0,616481759329427456
false,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0703125,127.0,2.0,20.0,19.0,108.0,0.84375,108.0,2.0,137.0,0.030534351145038167,4.0,129.0,613114185505996802
true,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.184,124.0,3.0,3.0,3.0,121.0,0.9758064516129032,121.0,3.0,148.0,0.1388888888888889,20.0,123.0,552785375161499649
unverified,310.0,75.0,130.0,8.0,0.0,0.0,0.0,0.0,2.0184971098265896,864.0,5.0,57.0,49.0,818.0,0.9348571428571428,816.0,5.0,1746.0,0.1037344398340249,100.0,882.0,697992796565741569
unverified,15.0,65.0,5.0,0.0,0.0,0.0,0.0,0.0,2.3361344537815127,118.0,4.0,6.0,6.0,112.0,0.9491525423728814,112.0,4.0,278.0,0.08527131782945736,11.0,118.0,714577521992343552
unverified,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0815850815850816,428.0,2.0,134.0,108.0,320.0,0.7048458149779736,320.0,2.0,464.0,0.04035874439461883,18.0,475.0,760120409429643266
non-rumor,31.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0918367346938775,391.0,3.0,63.0,63.0,329.0,0.8392857142857143,329.0,3.0,428.0,0.03931203931203931,16.0,394.0,692368829368918017
false,276.0,14.0,6.0,0.0,0.0,0.0,0.0,0.0,1.8469656992084433,378.0,4.0,32.0,30.0,349.0,0.916010498687664,348.0,4.0,700.0,0.057356608478802994,23.0,386.0,672180526946656256
non-rumor,77.0,166.0,53.0,13.0,8.0,0.0,0.0,0.0,2.2673076923076922,519.0,6.0,19.0,17.0,505.0,0.9637404580152672,502.0,6.0,1179.0,0.1533442088091354,94.0,529.0,687409983139495939
non-rumor,43.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0875370919881306,673.0,4.0,46.0,46.0,628.0,0.9317507418397626,627.0,4.0,733.0,0.05211267605633803,37.0,677.0,767092161716350980
non-rumor,209.0,34.0,10.0,2.0,0.0,0.0,0.0,0.0,1.2195804195804196,1429.0,5.0,34.0,32.0,1398.0,0.9762569832402235,1398.0,5.0,1744.0,0.09899117276166457,157.0,1433.0,693857080193761285
false,34.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,1.1717791411042944,325.0,5.0,21.0,21.0,304.0,0.9353846153846154,304.0,5.0,382.0,0.10220994475138122,37.0,324.0,623818627054206977
unverified,30.0,21.0,2.0,0.0,0.0,0.0,0.0,0.0,1.5310344827586206,144.0,4.0,4.0,4.0,143.0,0.9727891156462585,140.0,4.0,222.0,0.14792899408284024,25.0,146.0,757450526153900032
unverified,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1280487804878048,163.0,2.0,25.0,24.0,140.0,0.8484848484848485,140.0,2.0,185.0,0.07909604519774012,14.0,164.0,728631482722308096
non-rumor,16.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,1.077922077922078,307.0,4.0,2.0,2.0,307.0,0.9935275080906149,305.0,4.0,332.0,0.055384615384615386,18.0,309.0,693402634011701248
false,34.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,1.2512562814070352,198.0,4.0,14.0,14.0,184.0,0.9292929292929293,184.0,4.0,249.0,0.12389380530973451,28.0,204.0,667465205258051584
true,54.0,92.0,10.0,0.0,0.0,0.0,0.0,0.0,1.5056818181818181,527.0,4.0,17.0,17.0,511.0,0.9678030303030303,510.0,4.0,795.0,0.10068259385665529,59.0,527.0,524925215235911680
true,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0847457627118644,117.0,2.0,4.0,4.0,113.0,0.9658119658119658,113.0,2.0,128.0,0.07874015748031496,10.0,116.0,525028734991343617
false,120.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5465587044534412,246.0,3.0,22.0,18.0,229.0,0.9123505976095617,228.0,3.0,382.0,0.08208955223880597,22.0,252.0,647169726158925824
unverified,79.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5594405594405594,142.0,3.0,27.0,25.0,118.0,0.8137931034482758,117.0,3.0,223.0,0.06578947368421052,10.0,147.0,780436430732525569
unverified,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1637931034482758,115.0,3.0,1.0,1.0,114.0,0.991304347826087,114.0,3.0,135.0,0.06504065040650407,8.0,114.0,723915846985342976
false,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0372093023255815,214.0,2.0,11.0,11.0,203.0,0.9485981308411215,203.0,2.0,223.0,0.044642857142857144,10.0,214.0,631388553801564160
false,39.0,104.0,3.0,0.0,0.0,0.0,0.0,0.0,2.1486486486486487,221.0,4.0,1.0,1.0,222.0,0.9955156950672646,220.0,4.0,477.0,0.05150214592274678,12.0,222.0,656811196218286080
true,56.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,1.1453590192644483,570.0,4.0,29.0,29.0,544.0,0.9493891797556719,542.0,4.0,654.0,0.07766990291262135,48.0,576.0,674358835675549696
non-rumor,249.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3263288009888752,808.0,3.0,146.0,135.0,675.0,0.8221680876979294,675.0,3.0,1073.0,0.04378698224852071,37.0,857.0,766541461189832704
true,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942528735632183,173.0,1.0,4.0,4.0,169.0,0.976878612716763,169.0,1.0,173.0,0.005747126436781609,1.0,172.0,616765822095261700
non-rumor,154.0,35.0,6.0,2.0,1.0,0.0,0.0,0.0,1.3178973717146434,875.0,6.0,26.0,26.0,850.0,0.9703196347031964,849.0,6.0,1053.0,0.13366336633663367,135.0,887.0,693857551620968448
true,88.0,14.0,1.0,1.0,0.0,0.0,0.0,0.0,1.2612419700214133,466.0,5.0,23.0,23.0,443.0,0.9506437768240343,443.0,5.0,589.0,0.1157495256166983,61.0,467.0,614610364702044164
non-rumor,47.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3125,255.0,5.0,7.0,7.0,248.0,0.9725490196078431,248.0,5.0,336.0,0.12371134020618557,36.0,254.0,693648675772436480
true,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1409090909090909,219.0,3.0,16.0,14.0,206.0,0.9279279279279279,205.0,3.0,251.0,0.09876543209876543,24.0,228.0,524932935137628160
true,30.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1842105263157894,189.0,3.0,19.0,19.0,170.0,0.8994708994708994,170.0,3.0,225.0,0.09569377990430622,20.0,191.0,640967537178472448
non-rumor,26.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0779467680608366,525.0,4.0,30.0,30.0,495.0,0.9428571428571428,495.0,4.0,567.0,0.04371584699453552,24.0,526.0,692884886374318081
true,421.0,102.0,26.0,7.0,2.0,1.0,0.0,0.0,1.9551856594110115,838.0,7.0,8.0,7.0,833.0,0.990487514863258,831.0,7.0,1527.0,0.16032064128256512,160.0,852.0,614595106906226688
non-rumor,30.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0619136960600375,532.0,3.0,54.0,54.0,479.0,0.8986866791744841,479.0,3.0,566.0,0.04659498207885305,26.0,536.0,693181857261719553
non-rumor,90.0,22.0,3.0,1.0,2.0,0.0,0.0,0.0,1.4642857142857142,336.0,6.0,22.0,22.0,314.0,0.9345238095238095,314.0,6.0,492.0,0.08446866485013624,31.0,340.0,693200309955469312
true,12.0,61.0,13.0,4.0,1.0,0.0,0.0,0.0,2.0903954802259888,176.0,6.0,2.0,2.0,178.0,0.9888888888888889,174.0,6.0,370.0,0.15789473684210525,33.0,179.0,525049639016615937
unverified,26.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3009708737864079,102.0,3.0,8.0,7.0,96.0,0.9230769230769231,95.0,3.0,134.0,0.15702479338842976,19.0,104.0,755475529294352385
non-rumor,32.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0883838383838385,395.0,3.0,48.0,46.0,350.0,0.8793969849246231,349.0,3.0,431.0,0.043583535108958835,18.0,401.0,692516224245235712
unverified,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0458015267175573,130.0,2.0,30.0,30.0,101.0,0.7709923664122137,100.0,2.0,137.0,0.051094890510948905,7.0,132.0,707604196812591104
true,112.0,26.0,3.0,0.0,0.0,0.0,0.0,0.0,1.1954545454545455,879.0,4.0,83.0,73.0,806.0,0.906636670416198,806.0,4.0,1052.0,0.08532778355879292,82.0,892.0,614790312955904000
unverified,54.0,14.0,19.0,4.0,0.0,0.0,0.0,0.0,1.8020833333333333,191.0,5.0,15.0,14.0,177.0,0.921875,177.0,5.0,346.0,0.17316017316017315,40.0,192.0,765739657908850688
non-rumor,104.0,23.0,5.0,1.0,0.0,0.0,0.0,0.0,1.166832174776564,1006.0,5.0,5.0,5.0,1002.0,0.9950347567030785,1001.0,5.0,1175.0,0.08876811594202899,98.0,1008.0,687748306571804672
true,20.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1932773109243697,118.0,3.0,15.0,14.0,104.0,0.8739495798319328,104.0,3.0,142.0,0.09923664122137404,13.0,119.0,544520273718812672
unverified,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2191011235955056,177.0,2.0,13.0,13.0,164.0,0.9265536723163842,164.0,2.0,217.0,0.11055276381909548,22.0,178.0,748558349139058688
true,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4360902255639099,132.0,3.0,6.0,6.0,126.0,0.9545454545454546,126.0,3.0,191.0,0.12582781456953643,19.0,132.0,544350712365207552
non-rumor,133.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1648484848484848,824.0,3.0,93.0,88.0,739.0,0.8882211538461539,736.0,3.0,961.0,0.03625730994152047,31.0,839.0,688741019979001856
true,105.0,58.0,4.0,0.0,0.0,0.0,0.0,0.0,1.5728395061728395,404.0,4.0,32.0,32.0,374.0,0.9211822660098522,372.0,4.0,637.0,0.053864168618266976,23.0,405.0,614702244001382400
non-rumor,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.037190082644628,241.0,3.0,13.0,13.0,228.0,0.946058091286307,228.0,3.0,251.0,0.0398406374501992,10.0,242.0,693641113693884416
non-rumor,58.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0910493827160495,647.0,3.0,103.0,95.0,553.0,0.8429878048780488,553.0,3.0,707.0,0.029985007496251874,20.0,663.0,767861179951648768
true,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15,139.0,3.0,4.0,4.0,135.0,0.9712230215827338,135.0,3.0,161.0,0.1032258064516129,16.0,138.0,524925987239120897
non-rumor,321.0,34.0,3.0,0.0,0.0,0.0,0.0,0.0,1.6977152899824253,568.0,4.0,9.0,9.0,561.0,0.9842105263157894,559.0,4.0,966.0,0.0718954248366013,44.0,569.0,666335363099660288
